,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Gender
201,West Gear,1128299,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,60.00000000000001,875,525000.0000000001,78750.00000000001,0.15,Outlet,Men
202,West Gear,1128299,2021-02-07,West,California,San Francisco,Women's Street Footwear,55.00000000000001,725,398750.00000000006,119625.00000000004,0.3,Outlet,Women
203,West Gear,1128299,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,55.00000000000001,700,385000.00000000006,96250.0,0.2499999999999999,Outlet,Women
204,West Gear,1128299,2021-02-09,West,California,San Francisco,Men's Apparel,65.0,650,422500.0,190125.00000000003,0.45,Outlet,Men
205,West Gear,1128299,2021-02-10,West,California,San Francisco,Women's Apparel,70.0,775,542500.0,54250.0,0.1,Outlet,Women
206,West Gear,1128299,2021-02-11,West,California,San Francisco,Men's Street Footwear,55.00000000000001,975,536250.0000000001,160875.00000000006,0.3,Outlet,Men
207,West Gear,1128299,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,60.00000000000001,975,585000.0000000001,87750.00000000001,0.15,Outlet,Men
208,West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,55.00000000000001,775,426250.00000000006,127875.00000000004,0.3,Outlet,Women
209,West Gear,1128299,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,55.00000000000001,775,426250.00000000006,106562.5,0.2499999999999999,Outlet,Women
210,West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,65.0,700,455000.0,204750.00000000003,0.45,Outlet,Men
211,West Gear,1128299,2021-02-16,West,California,San Francisco,Women's Apparel,70.0,800,560000.0,56000.0,0.1,Outlet,Women
212,Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,35.0,700,245000.0,98000.0,0.4,Outlet,Men
213,Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,45.0,700,315000.0,78750.0,0.25,Outlet,Men
214,Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,45.0,700,315000.0,126000.0,0.4,Outlet,Women
215,Kohl's,1189833,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,Women
216,Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet,Men
217,Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,45.0,700,315000.0,63000.0,0.2,Outlet,Women
218,Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35.0,750,262500.0,105000.0,0.4,Outlet,Men
219,Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet,Men
220,Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675,303750.0,121500.0,0.4,Outlet,Women
221,Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82687.5,0.35,Outlet,Women
222,Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet,Men
223,Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,45.0,650,292500.0,58500.0,0.2,Outlet,Women
224,Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35.0,800,280000.0,112000.0,0.4,Outlet,Men
225,Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet,Men
226,Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45.0,650,292500.0,117000.0,0.4,Outlet,Women
227,Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,Women
228,Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet,Men
229,Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,45.0,625,281250.0,56250.0,0.2,Outlet,Women
230,Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet,Men
231,Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,300000.0,75000.0,0.25,Outlet,Men
232,Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,312500.0,125000.0,0.4,Outlet,Women
233,Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82687.5,0.35,Outlet,Women
234,Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet,Men
235,Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600,390000.0,78000.0,0.2,Outlet,Women
236,Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet,Men
237,Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,325000.0,81250.0,0.25,Outlet,Men
238,Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet,Women
239,Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,Women
240,Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet,Men
241,Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625,406250.0,81250.0,0.2,Outlet,Women
242,Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900,405000.0,162000.0,0.4,Outlet,Men
243,Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,375000.0,93750.0,0.25,Outlet,Men
244,Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet,Women
245,Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,281250.0,98437.5,0.35,Outlet,Women
246,Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet,Men
247,Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800,520000.0,104000.0,0.2,Outlet,Women
248,Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950,427500.0,171000.0,0.4,Outlet,Men
249,Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,400000.0,100000.0,0.25,Outlet,Men
250,Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet,Women
251,Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,292500.0,102375.0,0.35,Outlet,Women
252,Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700,350000.0,192500.00000000003,0.55,Outlet,Men
253,Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,Women
254,Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900,450000.0,180000.0,0.4,Outlet,Men
255,Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,467500.00000000006,116875.0,0.25,Outlet,Men
256,Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725,362500.0,145000.0,0.4,Outlet,Women
257,Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,337500.0,118125.0,0.35,Outlet,Women
258,Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675,405000.0,222750.00000000003,0.55,Outlet,Men
259,Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet,Women
260,Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850,425000.0,170000.0,0.4,Outlet,Men
261,Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,467500.00000000006,116875.0,0.25,Outlet,Men
262,Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700,350000.0,140000.0,0.4,Outlet,Women
263,Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet,Women
264,Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650,390000.0,214500.00000000003,0.55,Outlet,Men
265,Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,Women
266,Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800,400000.0,160000.0,0.4,Outlet,Men
267,Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,800,440000.00000000006,110000.0,0.25,Outlet,Men
268,Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet,Women
269,Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,312500.0,109375.0,0.35,Outlet,Women
270,Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.00000000003,0.55,Outlet,Men
271,Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet,Women
272,Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825,412500.0,165000.0,0.4,Outlet,Men
273,Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,825,453750.00000000006,113437.5,0.25,Outlet,Men
274,Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675,337500.0,135000.0,0.4,Outlet,Women
275,Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet,Women
276,Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.00000000003,0.55,Outlet,Men
277,Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,Women
278,Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,900,450000.0,180000.0,0.4,Outlet,Men
279,Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,900,495000.00000000006,123750.0,0.25,Outlet,Men
280,Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700,350000.0,140000.0,0.4,Outlet,Women
281,Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,350000.0,122500.0,0.35,Outlet,Women
282,Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,625,375000.0,206250.00000000003,0.55,Outlet,Men
283,Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,725,471250.0,94250.0,0.2,Outlet,Women
284,Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475,213750.0,85500.0,0.4,Outlet,Men
285,Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,123750.0,43312.5,0.35,Outlet,Men
286,Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275,96250.0,33687.5,0.35,Outlet,Women
287,Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,50000.0,20000.0,0.4,Outlet,Women
288,Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,96250.0,33687.49999999999,0.35,Outlet,Men
289,Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet,Women
290,Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,236250.0,94500.0,0.4,Outlet,Men
291,Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,78750.0,27562.5,0.35,Outlet,Men
292,Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,78750.0,27562.5,0.35,Outlet,Women
293,Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100,40000.0,16000.0,0.4,Outlet,Women
294,Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,96250.0,33687.49999999999,0.35,Outlet,Men
295,Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet,Women
296,Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,247500.0,99000.0,0.4,Outlet,Men
297,Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200,100000.0,35000.0,0.35,Outlet,Men
298,Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,90000.0,31500.0,0.35,Outlet,Women
299,Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet,Women
300,Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet,Men
301,Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet,Women
302,Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,225000.0,90000.0,0.4,Outlet,Men
303,Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,75000.0,26250.0,0.35,Outlet,Men
304,Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150,60000.0,21000.0,0.35,Outlet,Women
305,Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet,Women
306,Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,60000.0,21000.0,0.35,Outlet,Men
307,Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet,Women
308,Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,297000.0,118800.0,0.4,Outlet,Men
309,Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00000000000001,200,110000.0,38500.0,0.35,Outlet,Men
310,Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,87500.0,30625.0,0.35,Outlet,Women
311,Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,50000.0,20000.0,0.4,Outlet,Women
312,Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet,Men
313,Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5,Outlet,Women
314,Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet,Men
315,Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,250,112500.0,39375.0,0.35,Outlet,Men
316,Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet,Women
317,Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet,Women
318,Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35,Outlet,Men
319,Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,350,192500.00000000003,96250.0,0.5,Outlet,Women
320,Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4,Outlet,Men
321,Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet,Men
322,Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet,Women
323,Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,80000.0,32000.0,0.4,Outlet,Women
324,Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,112500.0,39375.0,0.35,Outlet,Men
325,Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,400,220000.00000000003,110000.0,0.5,Outlet,Women
326,Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,275000.0,110000.0,0.4,Outlet,Men
327,Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,Outlet,Men
328,Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet,Women
329,Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,90000.0,36000.0,0.4,Outlet,Women
330,Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,100000.0,35000.0,0.35,Outlet,Men
331,Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,375,206250.00000000003,103125.0,0.5,Outlet,Women
332,Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet,Men
333,Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35,Outlet,Men
334,Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet,Women
335,Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet,Women
336,Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35,Outlet,Men
337,Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,250,137500.00000000003,68750.00000000001,0.5,Outlet,Women
338,Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,255000.0,102000.0,0.4,Outlet,Men
339,Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet,Men
340,Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,75000.0,26250.0,0.35,Outlet,Women
341,Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,62500.0,25000.0,0.4,Outlet,Women
342,Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet,Men
343,Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,Outlet,Women
344,Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,240000.0,96000.0,0.4,Outlet,Men
345,Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet,Men
346,Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,97500.0,34125.0,0.35,Outlet,Women
347,Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,87500.0,35000.0,0.4,Outlet,Women
348,Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,90000.0,31500.0,0.35,Outlet,Men
349,Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,Outlet,Women
350,Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,300000.0,120000.0,0.4,Outlet,Men
